12/5/2016,Fifth Third Bank,445
12/5/2016,SunTrust,381
12/5/2016,Wells Fargo Bank,332
12/5/2016,KeyBank,231
12/5/2016,Citi\u00AE,198
12/5/2016,American Express,181
12/5/2016,Citibank®,150
12/5/2016,RBFCU,137
12/5/2016,listing below.  There is no,116
12/5/2016,U.S. Bank,106
12/5/2016,Security Service Federal Credit Union,86
12/5/2016,Associated Bank,84
12/5/2016,PNC BANK,69
12/5/2016,NAVY FEDERAL CREDIT UNION,53
12/5/2016,People's United Bank,51
12/5/2016,Ally Bank,42
12/5/2016,Citizens Equity First Credit Union,35
12/6/2016,Bank of America,572
12/6/2016,Chase,524
12/6/2016,Wells Fargo Bank,323
12/6/2016,Capital One,232
12/6/2016,American Express,158
12/6/2016,listing below.  There is no,130
12/6/2016,U.S. Bank,92
12/6/2016,PNC BANK,77
12/6/2016,NAVY FEDERAL CREDIT UNION,70
12/6/2016,Citi\u00AE,65
12/6/2016,SunTrust,48
12/6/2016,Citibank®,45
12/6/2016,Fifth Third Bank,43
12/6/2016,KeyBank,38
12/6/2016,USAA Federal Savings Bank,35
12/6/2016,TD Bank,32
12/6/2016,Citibank,24
12/6/2016,Regions Bank,21
12/6/2016,RBFCU,19
12/6/2016,Associated Bank,14
12/7/2016,Bank of America,553
12/7/2016,Chase,505
12/7/2016,Wells Fargo Bank,391
12/7/2016,Capital One,238
12/7/2016,American Express,161
12/7/2016,listing below.  There is no,123
12/7/2016,Citi\u00AE,94
12/7/2016,U.S. Bank,80
12/7/2016,PNC BANK,69
12/7/2016,NAVY FEDERAL CREDIT UNION,69
12/7/2016,SunTrust,63
12/7/2016,Fifth Third Bank,48
12/7/2016,Citibank®,45
12/7/2016,TD Bank,33
12/7/2016,KeyBank,32
12/7/2016,USAA Federal Savings Bank,28
12/7/2016,Citibank,26
12/7/2016,Regions Bank,16
12/7/2016,BRANCH BANKING and TRUST CO,16
12/7/2016,COMPASS BANK,14
12/8/2016,Chase,541
12/8/2016,Bank of America,501
12/8/2016,Wells Fargo Bank,363
12/8/2016,American Express,152
12/8/2016,listing below.  There is no,136
12/8/2016,Capital One,114
12/8/2016,U.S. Bank,78
12/8/2016,PNC BANK,66
12/8/2016,NAVY FEDERAL CREDIT UNION,66
12/8/2016,Citi\u00AE,54
12/8/2016,TD Bank,31
12/8/2016,USAA Federal Savings Bank,30
12/8/2016,Citibank®,30
12/8/2016,Regions Bank,28
12/8/2016,SunTrust,24
12/8/2016,Citibank,21
12/8/2016,BRANCH BANKING and TRUST CO,16
12/8/2016,Elan Financial Services Fidelity,12
12/8/2016,COMPASS BANK,11
12/8/2016,Fifth Third Bank,9
12/9/2016,Bank of America,567
12/9/2016,Chase,493
12/9/2016,Wells Fargo Bank,376
12/9/2016,American Express,171
12/9/2016,listing below.  There is no,127
12/9/2016,Capital One,95
12/9/2016,U.S. Bank,92
12/9/2016,NAVY FEDERAL CREDIT UNION,65
12/9/2016,Citi\u00AE,64
12/9/2016,PNC BANK,59
12/9/2016,Citibank®,43
12/9/2016,USAA Federal Savings Bank,36
12/9/2016,Regions Bank,29
12/9/2016,Citibank,25
12/9/2016,TD Bank,22
12/9/2016,Fifth Third Bank,17
12/9/2016,SunTrust,17
12/9/2016,BRANCH BANKING and TRUST CO,15
12/9/2016,State Employees' Credit Union,10
12/9/2016,Elan Financial Services Fidelity,10
12/10/2016,Chase,678
12/10/2016,Bank of America,592
12/10/2016,Wells Fargo Bank,475
12/10/2016,American Express,220
12/10/2016,listing below.  There is no,149
12/10/2016,Capital One,147
12/10/2016,U.S. Bank,100
12/10/2016,PNC BANK,95
12/10/2016,Citi\u00AE,82
12/10/2016,NAVY FEDERAL CREDIT UNION,75
12/10/2016,Citibank®,56
12/10/2016,USAA Federal Savings Bank,39
12/10/2016,Regions Bank,36
12/10/2016,TD Bank,35
12/10/2016,Citibank,31
12/10/2016,SunTrust,26
12/10/2016,BRANCH BANKING and TRUST CO,17
12/10/2016,Elan Financial Services Fidelity,16
12/10/2016,TCF NATIONAL BANK,13
12/10/2016,Fifth Third Bank,13
12/11/2016,Chase,543
12/11/2016,Bank of America,517
12/11/2016,Wells Fargo Bank,322
12/11/2016,American Express,182
12/11/2016,listing below.  There is no,150
12/11/2016,Capital One,132
12/11/2016,U.S. Bank,106
12/11/2016,NAVY FEDERAL CREDIT UNION,83
12/11/2016,PNC BANK,82
12/11/2016,Citi\u00AE,76
12/11/2016,Citibank®,49
12/11/2016,USAA Federal Savings Bank,38
12/11/2016,Citibank,35
12/11/2016,TD Bank,33
12/11/2016,Regions Bank,24
12/11/2016,SunTrust,24
12/11/2016,BRANCH BANKING and TRUST CO,21
12/11/2016,TCF NATIONAL BANK,19
12/11/2016,State Employees' Credit Union,18
12/11/2016,Fifth Third Bank,18
12/12/2016,Bank of America,606
12/12/2016,Chase,604
12/12/2016,Wells Fargo Bank,365
12/12/2016,Capital One,232
12/12/2016,American Express,197
12/12/2016,listing below.  There is no,160
12/12/2016,U.S. Bank,101
12/12/2016,Citi\u00AE,87
12/12/2016,SunTrust,79
12/12/2016,NAVY FEDERAL CREDIT UNION,70
12/12/2016,PNC BANK,67
12/12/2016,Fifth Third Bank,52
12/12/2016,Citibank®,42
12/12/2016,USAA Federal Savings Bank,41
12/12/2016,KeyBank,38
12/12/2016,TD Bank,34
12/12/2016,Citibank,27
12/12/2016,BRANCH BANKING and TRUST CO,27
12/12/2016,Regions Bank,25
12/12/2016,RBFCU,22
12/13/2016,Chase,581
12/13/2016,Bank of America,545
12/13/2016,Wells Fargo Bank,369
12/13/2016,American Express,160
12/13/2016,Capital One,128
12/13/2016,listing below.  There is no,127
12/13/2016,U.S. Bank,83
12/13/2016,NAVY FEDERAL CREDIT UNION,70
12/13/2016,PNC BANK,62
12/13/2016,Citi\u00AE,54
12/13/2016,TD Bank,41
12/13/2016,Citibank®,41
12/13/2016,Regions Bank,38
12/13/2016,USAA Federal Savings Bank,38
12/13/2016,Citibank,32
12/13/2016,SunTrust,23
12/13/2016,Elan Financial Services Fidelity,16
12/13/2016,Fifth Third Bank,13
12/13/2016,USAA SAVINGS BANK,10
12/13/2016,KeyBank,10
12/22/2016,Bank of America,548
12/22/2016,Chase,544
12/22/2016,Wells Fargo Bank,402
12/22/2016,American Express,153
12/22/2016,listing below.  There is no,131
12/22/2016,Capital One,118
12/22/2016,U.S. Bank,81
12/22/2016,NAVY FEDERAL CREDIT UNION,72
12/22/2016,PNC BANK,68
12/22/2016,Citi\u00AE,59
12/22/2016,USAA Federal Savings Bank,45
12/22/2016,Citibank®,31
12/22/2016,TD Bank,30
12/22/2016,Regions Bank,27
12/22/2016,Citibank,27
12/22/2016,BRANCH BANKING and TRUST CO,20
12/22/2016,SunTrust,15
12/22/2016,Fifth Third Bank,14
12/22/2016,KeyBank,13
12/22/2016,COMPASS BANK,9
12/23/2016,Bank of America,598
12/23/2016,Chase,590
12/23/2016,Wells Fargo Bank,485
12/23/2016,American Express,171
12/23/2016,Capital One,134
12/23/2016,listing below.  There is no,127
12/23/2016,U.S. Bank,92
12/23/2016,PNC BANK,80
12/23/2016,NAVY FEDERAL CREDIT UNION,70
12/23/2016,Citi\u00AE,68
12/23/2016,TD Bank,41
12/23/2016,USAA Federal Savings Bank,39
12/23/2016,Citibank®,30
12/23/2016,SunTrust,28
12/23/2016,Citibank,24
12/23/2016,Regions Bank,20
12/23/2016,BRANCH BANKING and TRUST CO,19
12/23/2016,Elan Financial Services Fidelity,13
12/23/2016,TCF NATIONAL BANK,13
12/23/2016,KeyBank,12
12/24/2016,Chase,540
12/24/2016,Bank of America,508
12/24/2016,Wells Fargo Bank,382
12/24/2016,American Express,152
12/24/2016,listing below.  There is no,128
12/24/2016,Capital One,113
12/24/2016,Citi\u00AE,79
12/24/2016,U.S. Bank,76
12/24/2016,NAVY FEDERAL CREDIT UNION,59
12/24/2016,PNC BANK,56
12/24/2016,USAA Federal Savings Bank,41
12/24/2016,Citibank®,39
12/24/2016,Citibank,25
12/24/2016,Regions Bank,24
12/24/2016,TD Bank,23
12/24/2016,SunTrust,20
12/24/2016,Fifth Third Bank,18
12/24/2016,USAA SAVINGS BANK,14
12/24/2016,BRANCH BANKING and TRUST CO,12
12/24/2016,State Employees' Credit Union,11
12/25/2016,Chase,554
12/25/2016,Bank of America,424
12/25/2016,Wells Fargo Bank,267
12/25/2016,American Express,158
12/25/2016,listing below.  There is no,129
12/25/2016,Capital One,106
12/25/2016,NAVY FEDERAL CREDIT UNION,74
12/25/2016,U.S. Bank,71
12/25/2016,PNC BANK,68
12/25/2016,Citi\u00AE,61
12/25/2016,USAA Federal Savings Bank,37
12/25/2016,Citibank®,34
12/25/2016,Citibank,28
12/25/2016,TD Bank,27
12/25/2016,SunTrust,27
12/25/2016,Regions Bank,17
12/25/2016,Fifth Third Bank,14
12/25/2016,Elan Financial Services Fidelity,12
12/25/2016,USAA SAVINGS BANK,11
12/25/2016,MOUNTAIN AMERICA FEDERAL CREDIT ,10
12/26/2016,Chase,519
12/26/2016,Bank of America,489
12/26/2016,Wells Fargo Bank,348
12/26/2016,American Express,161
12/26/2016,listing below.  There is no,153
12/26/2016,Capital One,126
12/26/2016,U.S. Bank,93
12/26/2016,PNC BANK,77
12/26/2016,Citi\u00AE,66
12/26/2016,NAVY FEDERAL CREDIT UNION,59
12/26/2016,USAA Federal Savings Bank,45
12/26/2016,Citibank®,39
12/26/2016,SunTrust,32
12/26/2016,Citibank,27
12/26/2016,Regions Bank,27
12/26/2016,Fifth Third Bank,17
12/26/2016,TD Bank,17
12/26/2016,BRANCH BANKING and TRUST CO,16
12/26/2016,State Employees' Credit Union,15
12/26/2016,COMPASS BANK,12
12/27/2016,Chase,580
12/27/2016,Bank of America,486
12/27/2016,Wells Fargo Bank,297
12/27/2016,American Express,176
12/27/2016,listing below.  There is no,128
12/27/2016,Capital One,109
12/27/2016,U.S. Bank,91
12/27/2016,Citi\u00AE,82
12/27/2016,PNC BANK,71
12/27/2016,NAVY FEDERAL CREDIT UNION,59
12/27/2016,Citibank®,49
12/27/2016,USAA Federal Savings Bank,46
12/27/2016,Citibank,33
12/27/2016,Regions Bank,27
12/27/2016,TD Bank,27
12/27/2016,SunTrust,27
12/27/2016,Fifth Third Bank,21
12/27/2016,"Chase Bank USA, N.A.",14
12/27/2016,BRANCH BANKING and TRUST CO,14
12/27/2016,Elan Financial Services Fidelity,13
12/28/2016,Chase,669
12/28/2016,Bank of America,667
12/28/2016,Wells Fargo Bank,558
12/28/2016,American Express,204
12/28/2016,Capital One,173
12/28/2016,listing below.  There is no,147
12/28/2016,U.S. Bank,95
12/28/2016,PNC BANK,92
12/28/2016,NAVY FEDERAL CREDIT UNION,74
12/28/2016,Citi\u00AE,67
12/28/2016,USAA Federal Savings Bank,52
12/28/2016,Citibank®,47
12/28/2016,TD Bank,42
12/28/2016,Regions Bank,41
12/28/2016,Citibank,34
12/28/2016,SunTrust,33
12/28/2016,USAA SAVINGS BANK,20
12/28/2016,Elan Financial Services Fidelity,20
12/28/2016,BRANCH BANKING and TRUST CO,20
12/28/2016,State Employees' Credit Union,16
12/29/2016,Bank of America,607
12/29/2016,Chase,602
12/29/2016,Wells Fargo Bank,410
12/29/2016,American Express,185
12/29/2016,listing below.  There is no,138
12/29/2016,Capital One,119
12/29/2016,U.S. Bank,100
12/29/2016,PNC BANK,76
12/29/2016,Citi\u00AE,67
12/29/2016,NAVY FEDERAL CREDIT UNION,61
12/29/2016,USAA Federal Savings Bank,44
12/29/2016,TD Bank,41
12/29/2016,Citibank®,36
12/29/2016,Citibank,31
12/29/2016,Regions Bank,24
12/29/2016,Fifth Third Bank,22
12/29/2016,SunTrust,22
12/29/2016,KeyBank,16
12/29/2016,Elan Financial Services Fidelity,12
12/29/2016,USAA SAVINGS BANK,11
12/30/2016,Chase,592
12/30/2016,Bank of America,575
12/30/2016,Wells Fargo Bank,458
12/30/2016,American Express,157
12/30/2016,listing below.  There is no,139
12/30/2016,U.S. Bank,113
12/30/2016,Capital One,110
12/30/2016,NAVY FEDERAL CREDIT UNION,72
12/30/2016,PNC BANK,70
12/30/2016,Citi\u00AE,57
12/30/2016,USAA Federal Savings Bank,46
12/30/2016,TD Bank,43
12/30/2016,Citibank®,33
12/30/2016,Citibank,30
12/30/2016,Regions Bank,26
12/30/2016,USAA SAVINGS BANK,18
12/30/2016,SunTrust,17
12/30/2016,BRANCH BANKING and TRUST CO,16
12/30/2016,Fifth Third Bank,16
12/30/2016,State Employees' Credit Union,13
12/31/2016,Chase,510
12/31/2016,Bank of America,450
12/31/2016,Wells Fargo Bank,350
12/31/2016,American Express,153
12/31/2016,listing below.  There is no,137
12/31/2016,Capital One,118
12/31/2016,U.S. Bank,75
12/31/2016,NAVY FEDERAL CREDIT UNION,74
12/31/2016,Citi\u00AE,61
12/31/2016,PNC BANK,51
12/31/2016,USAA Federal Savings Bank,47
12/31/2016,Citibank,32
12/31/2016,Citibank®,32
12/31/2016,Regions Bank,28
12/31/2016,TD Bank,28
12/31/2016,SunTrust,28
12/31/2016,Fifth Third Bank,16
12/31/2016,USAA SAVINGS BANK,13
12/31/2016,TCF NATIONAL BANK,12
12/31/2016,Elan Financial Services Fidelity,10
1/1/2017,Chase,432
1/1/2017,Bank of America,334
1/1/2017,Wells Fargo Bank,225
1/1/2017,listing below.  There is no,117
1/1/2017,American Express,111
1/1/2017,Capital One,92
1/1/2017,U.S. Bank,64
1/1/2017,NAVY FEDERAL CREDIT UNION,53
1/1/2017,PNC BANK,46
1/1/2017,Citi\u00AE,46
1/1/2017,Citibank®,34
1/1/2017,USAA Federal Savings Bank,30
1/1/2017,TD Bank,28
1/1/2017,SunTrust,24
1/1/2017,Regions Bank,20
1/1/2017,Citibank,17
1/1/2017,Fifth Third Bank,13
1/1/2017,State Employees' Credit Union,11
1/1/2017,USAA SAVINGS BANK,10
1/1/2017,COMPASS BANK,9
1/2/2017,Chase,492
1/2/2017,Bank of America,472
1/2/2017,Wells Fargo Bank,347
1/2/2017,American Express,148
1/2/2017,Capital One,119
1/2/2017,listing below.  There is no,115
1/2/2017,U.S. Bank,68
1/2/2017,NAVY FEDERAL CREDIT UNION,66
1/2/2017,PNC BANK,57
1/2/2017,Citi\u00AE,51
1/2/2017,USAA Federal Savings Bank,36
1/2/2017,Regions Bank,34
1/2/2017,TD Bank,32
1/2/2017,Citibank,27
1/2/2017,SunTrust,24
1/2/2017,Citibank®,22
1/2/2017,Fifth Third Bank,15
1/2/2017,Elan Financial Services Fidelity,11
1/2/2017,BRANCH BANKING and TRUST CO,11
1/2/2017,USAA SAVINGS BANK,10
1/3/2017,Chase,513
1/3/2017,Bank of America,499
1/3/2017,Wells Fargo Bank,290
1/3/2017,American Express,173
1/3/2017,listing below.  There is no,143
1/3/2017,Capital One,125
1/3/2017,U.S. Bank,100
1/3/2017,NAVY FEDERAL CREDIT UNION,65
1/3/2017,PNC BANK,58
1/3/2017,Citi\u00AE,57
1/3/2017,USAA Federal Savings Bank,51
1/3/2017,TD Bank,43
1/3/2017,Citibank®,36
1/3/2017,Citibank,28
1/3/2017,Regions Bank,23
1/3/2017,SunTrust,20
1/3/2017,Fifth Third Bank,18
1/3/2017,BRANCH BANKING and TRUST CO,15
1/3/2017,KeyBank,10
1/3/2017,USAA SAVINGS BANK,8
1/4/2017,Capital One,1114
1/4/2017,Bank of America,775
1/4/2017,Chase,553
1/4/2017,Wells Fargo Bank,481
1/4/2017,Fifth Third Bank,327
1/4/2017,SunTrust,276
1/4/2017,KeyBank,216
1/4/2017,American Express,166
1/4/2017,Citi\u00AE,159
1/4/2017,listing below.  There is no,139
1/4/2017,Citibank®,106
1/4/2017,RBFCU,99
1/4/2017,U.S. Bank,89
1/4/2017,PNC BANK,67
1/4/2017,NAVY FEDERAL CREDIT UNION,62
1/4/2017,Security Service Federal Credit Union,61
1/4/2017,Associated Bank,57
1/4/2017,People's United Bank,54
1/4/2017,USAA Federal Savings Bank,48
1/4/2017,Citibank,41
1/5/2017,Capital One,1000
1/5/2017,Bank of America,681
1/5/2017,Chase,543
1/5/2017,Wells Fargo Bank,403
1/5/2017,Fifth Third Bank,302
1/5/2017,SunTrust,261
1/5/2017,KeyBank,189
1/5/2017,American Express,169
1/5/2017,Citi\u00AE,136
1/5/2017,listing below.  There is no,129
1/5/2017,Citibank®,97
1/5/2017,U.S. Bank,95
1/5/2017,RBFCU,84
1/5/2017,PNC BANK,59
1/5/2017,NAVY FEDERAL CREDIT UNION,59
1/5/2017,Security Service Federal Credit Union,57
1/5/2017,Associated Bank,52
1/5/2017,USAA Federal Savings Bank,52
1/5/2017,People's United Bank,48
1/5/2017,Citibank,35
1/6/2017,Bank of America,543
1/6/2017,Chase,489
1/6/2017,Wells Fargo Bank,415
1/6/2017,Capital One,315
1/6/2017,American Express,147
1/6/2017,listing below.  There is no,133
1/6/2017,U.S. Bank,99
1/6/2017,Citi\u00AE,78
1/6/2017,Fifth Third Bank,73
1/6/2017,NAVY FEDERAL CREDIT UNION,69
1/6/2017,PNC BANK,68
1/6/2017,KeyBank,61
1/6/2017,SunTrust,55
1/6/2017,Citibank®,48
1/6/2017,USAA Federal Savings Bank,35
1/6/2017,TD Bank,34
1/6/2017,Regions Bank,29
1/6/2017,Citibank,24
1/6/2017,Security Service Federal Credit Union,18
1/6/2017,RBFCU,17
1/7/2017,Chase,517
1/7/2017,Bank of America,421
1/7/2017,Wells Fargo Bank,396
1/7/2017,American Express,124
1/7/2017,listing below.  There is no,118
1/7/2017,Capital One,115
1/7/2017,Citi\u00AE,66
1/7/2017,U.S. Bank,61
1/7/2017,NAVY FEDERAL CREDIT UNION,58
1/7/2017,PNC BANK,57
1/7/2017,USAA Federal Savings Bank,44
1/7/2017,Citibank®,36
1/7/2017,TD Bank,33
1/7/2017,Citibank,29
1/7/2017,Regions Bank,28
1/7/2017,SunTrust,26
1/7/2017,BRANCH BANKING and TRUST CO,13
1/7/2017,Fifth Third Bank,12
1/7/2017,State Employees' Credit Union,11
1/7/2017,TCF NATIONAL BANK,11
1/8/2017,Chase,484
1/8/2017,Bank of America,424
1/8/2017,Wells Fargo Bank,273
1/8/2017,American Express,155
1/8/2017,listing below.  There is no,125
1/8/2017,Capital One,108
1/8/2017,U.S. Bank,76
1/8/2017,Citi\u00AE,57
1/8/2017,PNC BANK,56
1/8/2017,NAVY FEDERAL CREDIT UNION,52
1/8/2017,Citibank®,36
1/8/2017,TD Bank,35
1/8/2017,USAA Federal Savings Bank,34
1/8/2017,SunTrust,20
1/8/2017,Citibank,19
1/8/2017,Regions Bank,15
1/8/2017,Fifth Third Bank,13
1/8/2017,"Chase Bank USA, N.A.",12
1/8/2017,BRANCH BANKING and TRUST CO,9
1/8/2017,State Employees' Credit Union,8
1/9/2017,Chase,517
1/9/2017,Bank of America,490
1/9/2017,Wells Fargo Bank,375
1/9/2017,Capital One,289
1/9/2017,American Express,168
1/9/2017,listing below.  There is no,123
1/9/2017,U.S. Bank,79
1/9/2017,NAVY FEDERAL CREDIT UNION,77
1/9/2017,Citi\u00AE,76
1/9/2017,SunTrust,72
1/9/2017,Fifth Third Bank,70
1/9/2017,PNC BANK,68
1/9/2017,KeyBank,51
1/9/2017,Citibank®,41
1/9/2017,USAA Federal Savings Bank,33
1/9/2017,Citibank,26
1/9/2017,Regions Bank,24
1/9/2017,RBFCU,23
1/9/2017,TD Bank,22
1/9/2017,Security Service Federal Credit Union,17
1/10/2017,Chase,578
1/10/2017,Bank of America,499
1/10/2017,Wells Fargo Bank,350
1/10/2017,American Express,171
1/10/2017,listing below.  There is no,127
1/10/2017,Capital One,118
1/10/2017,U.S. Bank,102
1/10/2017,PNC BANK,77
1/10/2017,NAVY FEDERAL CREDIT UNION,74
1/10/2017,Citi\u00AE,61
1/10/2017,USAA Federal Savings Bank,39
1/10/2017,Citibank®,36
1/10/2017,Citibank,31
1/10/2017,TD Bank,30
1/10/2017,SunTrust,27
1/10/2017,Regions Bank,26
1/10/2017,Fifth Third Bank,26
1/10/2017,BRANCH BANKING and TRUST CO,18
1/10/2017,"Chase Bank USA, N.A.",14
1/10/2017,America First Credit Union,9
1/11/2017,Chase,549
1/11/2017,Bank of America,531
1/11/2017,Wells Fargo Bank,480
1/11/2017,American Express,181
1/11/2017,listing below.  There is no,140
1/11/2017,Capital One,126
1/11/2017,U.S. Bank,97
1/11/2017,NAVY FEDERAL CREDIT UNION,69
1/11/2017,Citi\u00AE,59
1/11/2017,PNC BANK,58
1/11/2017,USAA Federal Savings Bank,38
1/11/2017,Citibank®,37
1/11/2017,Citibank,36
1/11/2017,Regions Bank,30
1/11/2017,SunTrust,27
1/11/2017,TD Bank,23
1/11/2017,Fifth Third Bank,18
1/11/2017,Elan Financial Services Fidelity,17
1/11/2017,BRANCH BANKING and TRUST CO,14
1/11/2017,USAA SAVINGS BANK,13
1/12/2017,Bank of America,514
1/12/2017,Chase,485
1/12/2017,Wells Fargo Bank,354
1/12/2017,American Express,168
1/12/2017,listing below.  There is no,125
1/12/2017,Capital One,109
1/12/2017,NAVY FEDERAL CREDIT UNION,71
1/12/2017,PNC BANK,67
1/12/2017,U.S. Bank,66
1/12/2017,Citi\u00AE,49
1/12/2017,Citibank®,48
1/12/2017,USAA Federal Savings Bank,41
1/12/2017,Citibank,38
1/12/2017,TD Bank,33
1/12/2017,Regions Bank,25
1/12/2017,Fifth Third Bank,22
1/12/2017,SunTrust,17
1/12/2017,Elan Financial Services Fidelity,11
1/12/2017,America First Credit Union,11
1/12/2017,State Employees' Credit Union,10
1/13/2017,Bank of America,514
1/13/2017,Chase,511
1/13/2017,Wells Fargo Bank,291
1/13/2017,American Express,162
1/13/2017,listing below.  There is no,143
1/13/2017,Capital One,127
1/13/2017,NAVY FEDERAL CREDIT UNION,73
1/13/2017,U.S. Bank,71
1/13/2017,PNC BANK,65
1/13/2017,Citi\u00AE,59
1/13/2017,USAA Federal Savings Bank,42
1/13/2017,Citibank®,35
1/13/2017,Citibank,33
1/13/2017,TD Bank,24
1/13/2017,Regions Bank,23
1/13/2017,Fifth Third Bank,19
1/13/2017,SunTrust,19
1/13/2017,"Chase Bank USA, N.A.",15
1/13/2017,BRANCH BANKING and TRUST CO,13
1/13/2017,State Employees' Credit Union,12
1/14/2017,Chase,516
1/14/2017,Bank of America,455
1/14/2017,Wells Fargo Bank,424
1/14/2017,listing below.  There is no,144
1/14/2017,American Express,141
1/14/2017,Capital One,113
1/14/2017,U.S. Bank,81
1/14/2017,NAVY FEDERAL CREDIT UNION,64
1/14/2017,Citi\u00AE,59
1/14/2017,PNC BANK,58
1/14/2017,Citibank®,39
1/14/2017,USAA Federal Savings Bank,31
1/14/2017,Citibank,30
1/14/2017,Regions Bank,29
1/14/2017,TD Bank,27
1/14/2017,SunTrust,13
1/14/2017,BRANCH BANKING and TRUST CO,13
1/14/2017,USAA SAVINGS BANK,12
1/14/2017,"Chase Bank USA, N.A.",11
1/14/2017,Fifth Third Bank,10
1/15/2017,Chase,444
1/15/2017,Bank of America,383
1/15/2017,Wells Fargo Bank,220
1/15/2017,American Express,140
1/15/2017,listing below.  There is no,131
1/15/2017,Capital One,112
1/15/2017,NAVY FEDERAL CREDIT UNION,61
1/15/2017,PNC BANK,57
1/15/2017,Citi\u00AE,57
1/15/2017,U.S. Bank,54
1/15/2017,USAA Federal Savings Bank,42
1/15/2017,Regions Bank,28
1/15/2017,Citibank,27
1/15/2017,Citibank®,24
1/15/2017,TD Bank,23
1/15/2017,SunTrust,17
1/15/2017,BRANCH BANKING and TRUST CO,13
1/15/2017,KeyBank,11
1/15/2017,Fifth Third Bank,10
1/15/2017,USAA SAVINGS BANK,9
1/16/2017,Chase,474
1/16/2017,Bank of America,447
1/16/2017,Wells Fargo Bank,324
1/16/2017,American Express,134
1/16/2017,listing below.  There is no,131
1/16/2017,Capital One,108
1/16/2017,U.S. Bank,79
1/16/2017,NAVY FEDERAL CREDIT UNION,73
1/16/2017,Citi\u00AE,72
1/16/2017,PNC BANK,66
1/16/2017,USAA Federal Savings Bank,41
1/16/2017,Citibank®,35
1/16/2017,Citibank,33
1/16/2017,Regions Bank,28
1/16/2017,TD Bank,24
1/16/2017,SunTrust,20
1/16/2017,Fifth Third Bank,17
1/16/2017,Elan Financial Services Fidelity,14
1/16/2017,"Chase Bank USA, N.A.",11
1/16/2017,State Employees' Credit Union,10
1/17/2017,Bank of America,633
1/17/2017,Chase,543
1/17/2017,Capital One,504
1/17/2017,Wells Fargo Bank,282
1/17/2017,American Express,198
1/17/2017,Fifth Third Bank,158
1/17/2017,SunTrust,136
1/17/2017,listing below.  There is no,132
1/17/2017,Citi\u00AE,107
1/17/2017,U.S. Bank,98
1/17/2017,KeyBank,84
1/17/2017,NAVY FEDERAL CREDIT UNION,83
1/17/2017,Citibank®,70
1/17/2017,PNC BANK,62
1/17/2017,USAA Federal Savings Bank,46
1/17/2017,Citibank,39
1/17/2017,RBFCU,38
1/17/2017,TD Bank,35
1/17/2017,Security Service Federal Credit Union,28
1/17/2017,Associated Bank,27
1/18/2017,Bank of America,538
1/18/2017,Chase,468
1/18/2017,Wells Fargo Bank,386
1/18/2017,American Express,148
1/18/2017,Capital One,114
1/18/2017,listing below.  There is no,113
1/18/2017,U.S. Bank,79
1/18/2017,NAVY FEDERAL CREDIT UNION,71
1/18/2017,PNC BANK,68
1/18/2017,Citi\u00AE,46
1/18/2017,Citibank®,42
1/18/2017,USAA Federal Savings Bank,41
1/18/2017,TD Bank,32
1/18/2017,Citibank,24
1/18/2017,Regions Bank,23
1/18/2017,SunTrust,23
1/18/2017,Elan Financial Services Fidelity,19
1/18/2017,Fifth Third Bank,14
1/18/2017,BRANCH BANKING and TRUST CO,14
1/18/2017,COMPASS BANK,12
1/19/2017,Bank of America,595
1/19/2017,Capital One,514
1/19/2017,Chase,504
1/19/2017,Wells Fargo Bank,440
1/19/2017,Fifth Third Bank,158
1/19/2017,American Express,148
1/19/2017,SunTrust,139
1/19/2017,listing below.  There is no,133
1/19/2017,Citi\u00AE,111
1/19/2017,U.S. Bank,87
1/19/2017,NAVY FEDERAL CREDIT UNION,69
1/19/2017,Citibank®,61
1/19/2017,KeyBank,59
1/19/2017,PNC BANK,56
1/19/2017,RBFCU,47
1/19/2017,USAA Federal Savings Bank,44
1/19/2017,Citibank,31
1/19/2017,Regions Bank,28
1/19/2017,TD Bank,26
1/19/2017,People's United Bank,24
1/20/2017,Bank of America,498
1/20/2017,Chase,487
1/20/2017,Wells Fargo Bank,393
1/20/2017,American Express,138
1/20/2017,listing below.  There is no,138
1/20/2017,Capital One,107
1/20/2017,U.S. Bank,87
1/20/2017,NAVY FEDERAL CREDIT UNION,54
1/20/2017,PNC BANK,49
1/20/2017,USAA Federal Savings Bank,48
1/20/2017,Citi\u00AE,47
1/20/2017,Regions Bank,35
1/20/2017,Citibank®,33
1/20/2017,TD Bank,32
1/20/2017,Citibank,29
1/20/2017,SunTrust,26
1/20/2017,State Employees' Credit Union,15
1/20/2017,Fifth Third Bank,13
1/20/2017,BRANCH BANKING and TRUST CO,13
1/20/2017,USAA SAVINGS BANK,11
1/21/2017,Chase,530
1/21/2017,Bank of America,530
1/21/2017,Wells Fargo Bank,346
1/21/2017,American Express,170
1/21/2017,listing below.  There is no,157
1/21/2017,Capital One,139
1/21/2017,PNC BANK,88
1/21/2017,U.S. Bank,82
1/21/2017,Citi\u00AE,62
1/21/2017,NAVY FEDERAL CREDIT UNION,58
1/21/2017,USAA Federal Savings Bank,49
1/21/2017,Citibank®,46
1/21/2017,TD Bank,33
1/21/2017,Regions Bank,32
1/21/2017,Citibank,32
1/21/2017,Fifth Third Bank,24
1/21/2017,SunTrust,21
1/21/2017,BRANCH BANKING and TRUST CO,14
